"date","upi","sub_real_economy","sub_politics","sub_financial_markets"
2017-03-01,0.0304668796051188,0.00962476849710937,0.0149533341201927,0.00588877698781677
2017-04-01,0.0382346309014134,0.0140226021431828,0.0175485768547799,0.00666345190345077
2017-05-01,0.0287749430513395,0.00995183196402135,0.015095900275758,0.00372721081156009
2017-06-01,0.0261881228173717,0.00758666576027529,0.0145421429795504,0.00405931407754603
2017-07-01,0.0269339834951777,0.0106111620668519,0.0123523515617693,0.00397046986655656
2017-08-01,0.0282504402908688,0.00976361206213119,0.0127082680580455,0.00577856017069211
2017-09-01,0.0226532763108034,0.00723604883016471,0.0124462634607235,0.00297096401991523
2017-10-01,0.0316360851165409,0.0105939035164813,0.0163461081161549,0.00469607348390467
2017-11-01,0.0299418651246951,0.0120043632501932,0.0141857312656515,0.00375177060885039
2017-12-01,0.0245356685832692,0.00967451791338872,0.0115096420893602,0.00335150858052029
2018-01-01,0.0250069247315981,0.00859082656122337,0.013473560807424,0.00294253736295071
2018-02-01,0.0221562375917687,0.00752026210500477,0.0103184360256553,0.00431753946110859
2018-03-01,0.0267619347462185,0.00881705681774136,0.0134267271638253,0.00451815076465188
2018-04-01,0.0260257223760987,0.0104646794040116,0.0115239773505982,0.00403706562148893
2018-05-01,0.0296929445699259,0.0117577302726035,0.0145472883655366,0.0033879259317858
2018-06-01,0.0311735364080019,0.00995362916588512,0.0171644471800556,0.00405546006206121
2018-07-01,0.0274015060147771,0.00877699680679242,0.0121752554617512,0.00644925374623348
2018-08-01,0.0324225059809804,0.0107787340446324,0.0157247664238966,0.00591900551245138
2018-09-01,0.0296219158015029,0.0105343295435798,0.0159421986957144,0.00314538756220871
2018-10-01,0.0343537937807369,0.00969989471456102,0.0181967712498706,0.00645712781630534
2018-11-01,0.0324358243867396,0.0117457432367889,0.0156915351073021,0.00499854604264857
2018-12-01,0.0281977855602776,0.00860316595328204,0.012404824776647,0.00718979483034853
2019-01-01,0.0426060619572102,0.0165669769023786,0.0155918144253493,0.0104472706294824
2019-02-01,0.0356576632798043,0.0131834857776729,0.0164100052177497,0.00606417228438173
2019-03-01,0.0325943005238874,0.0104226561950344,0.0157021421198978,0.0064695022089552
2019-04-01,0.0317126613502917,0.0129557568961489,0.0140598417760025,0.00469706267814034
2019-05-01,0.0304788963201068,0.0119533048117241,0.0141434011587667,0.00438219034961598
2019-06-01,0.0309630367889395,0.0108352246868565,0.0131635977650647,0.00696421433701824
2019-07-01,0.0352274473497276,0.0158789460789846,0.0139921983596357,0.00535630291110727
2019-08-01,0.0371519276935612,0.0129054535702746,0.0173711522321377,0.00687532189114896
2019-09-01,0.0382695209512133,0.01642257204247,0.0172052281613096,0.00464172074743365
2019-10-01,0.0339645089062597,0.0151067769552943,0.0147600444410849,0.00409768750988043
2019-11-01,0.0366931395019882,0.0123646748848779,0.0180445561048512,0.00628390851225904
2019-12-01,0.0288079176580508,0.0120886243532749,0.0121765578801943,0.00454273542458165
2020-01-01,0.0387325008186943,0.0147057571134109,0.0173974689411484,0.00662927476413503
2020-02-01,0.0390193740320375,0.0149964258453629,0.0172657658645256,0.00675718232214901
2020-03-01,0.0661071836092441,0.0245792532619334,0.028870135044901,0.0126577953024097
2020-04-01,0.0560590889097829,0.0207718704016495,0.0249913135503159,0.0102959049578175
2020-05-01,0.0592077581778875,0.0223634878759641,0.0270950886675967,0.0097491816343267
2020-06-01,0.0470969167783523,0.0194808275193492,0.0193963655038604,0.00821972375514268
2020-07-01,0.0394458330941655,0.0176392031774654,0.0146060937162892,0.00720053620041099
2020-08-01,0.0368810911857113,0.014080214321546,0.0167137201910385,0.00608715667312674
2020-09-01,0.03647179710515,0.0143327935526727,0.0164138445282958,0.00572515902418144
2020-10-01,0.0460112348322849,0.0182035817780901,0.0199625428734757,0.00784511018071907
2020-11-01,0.0393159973788397,0.0140040929881391,0.0172320357314361,0.00807986865926455
2020-12-01,0.0305506071643301,0.011762220740552,0.0130562876417349,0.00573209878204322
2021-01-01,0.0354914724021293,0.014414641043802,0.0171422129059361,0.00393461845239114
2021-02-01,0.0311341542923478,0.0108948938611656,0.0146270022081135,0.00561225822306861
2021-03-01,0.0309614220691728,0.0118788736597644,0.0142132918417503,0.00486925656765812
2021-04-01,0.0229261063174265,0.00578607507396467,0.0131996626100052,0.00394036863345665
2021-05-01,0.0306578833862693,0.0107577701715573,0.0135598428425406,0.00634027037217141
2021-06-01,0.0269480452879152,0.0103823326685865,0.0132946413143286,0.00327107130500019
2021-07-01,0.0262384609427351,0.00954734750516413,0.0122768925024647,0.00441422093510629
2021-08-01,0.0312403483079095,0.0118568955972773,0.0145498269964496,0.00483362571418255
2021-09-01,0.0338685635715195,0.0134640961732322,0.0157250369015234,0.00467943049676388
2021-10-01,0.0278642156582399,0.0108677078192905,0.013624067109569,0.00337244072938036
2021-11-01,0.0339624745246576,0.0142832029192359,0.0150342062186963,0.00464506538672542
2021-12-01,0.0401388063409169,0.0171919560481775,0.0186947107128633,0.00425213957987617
2022-01-01,0.0380250691708569,0.0138445920490671,0.0182184380234032,0.00596203909838666
2022-02-01,0.0346317881768284,0.0119105696179836,0.0166606556278998,0.00606056293094497
2022-03-01,0.0536683960150027,0.01980057808345,0.0247250636216943,0.00914275430985842
2022-04-01,0.0491447111323931,0.0206590965919322,0.0220868903440043,0.0063987241964566
2022-05-01,0.0494107910446186,0.0204856021639262,0.0202123055195562,0.00871288336113624
2022-06-01,0.0430346393361559,0.0176571096298855,0.0180191297436773,0.0073583999625931
2022-07-01,0.0533480840359041,0.0236905683940338,0.020436579629284,0.00922093601258635
2022-08-01,0.0527680253269606,0.0231171243030258,0.0181450795788218,0.011505821445113
2022-09-01,0.0529603194494778,0.0217593213289549,0.0229728432956131,0.00822815482490988
2022-10-01,0.0423934456146908,0.0166763831018759,0.0202921868010477,0.0054248757117671
2022-11-01,0.0458143614161523,0.0205216107443519,0.0186743232339809,0.00661842743781957
2022-12-01,0.0453339867103103,0.0203606808544537,0.0168311397355369,0.00814216612031966
2023-01-01,0.0345961255952613,0.0155629913044444,0.0133695605341825,0.00566357375663441
2023-02-01,0.038475091075643,0.0189520081982038,0.0137654568203729,0.0057576260570662
2023-03-01,0.0478627377504728,0.016258805677351,0.0219509747003968,0.00965295737272495
2023-04-01,0.0295800848925793,0.0126371302495806,0.01201742482388,0.0049255298191188
2023-05-01,0.0420964232296312,0.0167001848159041,0.0191412265123961,0.00625501190133094
2023-06-01,0.0377183043764277,0.0138820885546244,0.0194413882784786,0.00439482754332469
2023-07-01,0.0352009429282605,0.0112260656664969,0.0173313998667691,0.00664347739499457
